894.36,17.66,20.2,56,1005.9
147.46,14.96,7.6,80.6,999.5
0,13.886,27.825,58.737,1010
193.02,22.7,29.6,58.6,993.6
435.07,20.76,15.4,40.2,994.4
0,20.72,33.2,73.4,990.54
0,18.2,16.2,78.8,991.4
0,28.1,30.2,28.2,993
96.726,27.88,16.2,13.2,994.5
0,12.841,26.217,56.326,992.91
0,16.95,19.392,62.376,998.6
267.63,28.94,39.6,58.4,989
294.06,21.6,20.2,39.6,999.1
0,11.16,8,77.6,1002.1
0,11.8,11.4,90,994
7.954,13.72,5.2,87.4,998.9
1044.7,30.24,25.2,35.4,997.12
13.696,7.82,15,91.4,997.2
1072.3,19.54,22.2,52,1005.4
479.08,16.38,8.2,61.6,999.6
0,26.42,17.4,65.8,988.7
0,13.696,27.532,58.299,1006.9
394.07,18.94,37,30,997.96
0,14.838,4.9603,82.261,993.92
0,28.2,20.4,27.6,993.6
28.03,27.3,34.6,43.6,989.46
0,10.6,13.8,55.8,1004.2
0,15.021,12.503,76.843,998.6
0,21.68,27.6,23.2,990.2
1066.4,25.68,18.2,35.8,1009.6
695.22,20.58,23.4,33.8,995.14
916.27,17.12,33.6,45.4,1008.9
0,19.46,9.8,61,997.76
130.87,23.48,12.6,89.8,987.9
175.83,17.72,21.2,66,1002.7
532.3,17.42,33.4,39.6,1009.9
523.21,17.72,16.2,56.8,998.5
745.76,18.86,28.8,55.4,999
65.98,19.3,17.8,84.6,987.12
316.29,17.62,25.2,61.4,998.76
0,30.28,28.8,24.2,993.8
1200.7,22.64,49,32.6,984
0,13.94,17.6,70,1005.5
614.92,27.12,45.4,37,999.18
0,21.68,22.6,25.8,991.36
0,9.4038,11.154,86.91,997.65
107.49,14.8,28,61.4,993.6
0,20.6,0,98,986.1
821.09,23.24,11.4,34.6,996.2
927.31,24.02,23,41.8,999.08
1032.9,30.18,13.8,32.6,998.02
854.77,18.04,23,43.4,1005.1
0,22.4,13,83.6,993.76
0,11.88,13,93.4,1000.5
0,13.78,12.2,71.2,999.06
58.034,27.42,17.6,44.6,996.54
0,16.315,11,48.067,994.58
591.76,20.38,45.6,35.2,985.92
263.86,10.84,12.2,82,1001.3
0,27.96,29.4,28.8,992.98
291.04,26.44,37.6,46.2,988.32
207.08,25.08,19.8,43.2,996.6
837.02,36.3,45.6,23,984.68
4.686,14.14,13,68.6,1001.1
232.51,23.66,12.6,76,997.3
571.97,21.82,7.8,60.6,987.6
0,18.24,17.4,79,991.4
260.9,11.22,8.6,75.8,1001.9
957.77,22.24,37.8,33.4,999.98
293.95,24.6,27.8,47,986
0,22.14,45,22.8,985.56
0,11.56,11.8,77.8,999.2
824.56,28.16,14.8,41,985.6
2.742,16.52,29.4,83.8,995.26
707.31,18.44,27,51,1003.8
981.98,23.24,36.2,30.2,999.66
0,17.1,9.8,92.2,997
589.75,33.52,21.4,16.8,995.6
244.91,27.26,19.4,14.2,993.78
970.9,19.62,6.2,37.6,1000.9
136.61,25.32,13.4,72,995
79.162,12.6,18.2,63.2,1005.5
830.74,19.3,28.2,56.6,998.72
263.28,16.56,16.6,64.8,998.2
972.3,34.66,17.6,23,996.42
0,21.16,33.4,69.4,992.4
0.228,16.84,32,84,994.66
0,19.14,18.4,76.2,989.4
165.74,32.6,9.4,19,995.84
0,12.12,5,75.8,1002.1
1069.5,25.36,40.4,23.4,998.32
413.33,22.24,33,54.4,995.38
0,13.82,14.2,73,999.16
0,14.18,20.4,67.2,998.7
0,20.3,11.4,58,997
402.37,17.76,23.4,54.8,999.4
188.43,25.08,20.6,40.2,996.58
0,6.28,12.2,82.2,1002.1
1.1034,20.374,16.023,69.985,991.33
924.61,20.92,28,52.8,1003.5
346.64,17.86,25.2,54.8,999.62
0,12.3,12.6,86.4,999.1
770.68,20.92,24.6,38,994.64
486.41,14.32,19,43,1009
0,11.526,11,82.827,1007.7
0,12.46,18.6,71.2,1003.9
269.17,18.8,25.2,31.8,993
352.73,17.44,26,56.2,1004.2
0,8.7,11,87.6,1000.9
1071.3,18.52,27.6,46,994.94
0,12.2,29.4,61.2,990.96
62.404,27.86,38.6,41,988.42
1043.1,19.86,20.2,49.2,999.14
0,13.031,26.509,56.764,996.03
1081.2,20.78,14.2,35.8,1000.9
0,12.12,10.2,89.2,994.26
1008.2,31.34,33.4,54,988.78
486.43,13.48,17.2,64.4,998.7
779.24,34.32,43.4,28,985.6
289.68,15.12,6.2,72.2,995
320.63,19.16,32.6,22.8,998.78
7.92,14.3,14.6,67.4,1001.1
629.37,19.18,23.6,46.6,999.16
0,26.42,11.8,66.8,988.2
0,18.197,12.658,56.848,1005.9
0,11.225,17.161,84.912,1004.4
139.3,18.94,9,85,998.4
0,14.18,20.4,70.4,1005.4
704.73,22.86,21,48.2,991.96
904.58,28.02,25.2,38.2,999.2
817.28,15.52,14,56.2,998.94
0,20.42,8.8,77.2,997.9
453.73,15.3,29.4,58.4,1007.8
882.39,27.68,27.8,26.6,1008
0,13.6,11,69,997.76
0,12.7,9.4,87,994.1
56.892,11.48,8.2,90.4,1011.5
603.51,17.62,12.2,65.2,999.9
982.07,28.34,33.4,14.6,995.08
1020.3,31.54,31.6,53.6,988.7
90.206,18.56,27.6,59.4,997.66
0,20.6,38.6,73,991.98
134.27,16.02,28.4,61.2,1004.6
523.12,16.5,9,52.8,1001.5
0.408,21.34,12.2,31.6,993.12
0,16.3,8.4,74.4,991
1088.6,17.78,27.4,45.2,1003.5
188.87,10.2,0,80.6,1001.8
168.67,18.18,4.6,86.4,997.8
996.83,18.38,17,54.6,1005.7
545.68,25.64,22,49.2,995.48
320.87,23.76,25,51.4,991
774.68,19.24,29,55.4,998.8
352.47,25.78,18,68.8,996.2
349.88,19.16,28.6,30.4,993.1
0,12.1,12.2,74,1007.1
2.156,15.56,24.2,89,991.74
0,20.029,12.971,50.585,1007.6
1124.7,18.3,35.6,74.2,1009.7
1040.4,30.42,33.8,31.6,985.78
960.83,25.7,12.6,61.4,986.66
215.53,32.9,11.8,17.6,995.72
737.98,30.74,38.2,55.4,988.9
0,15.754,12.24,65.198,1003.6
394.42,18.16,26,58,998.3
812.62,18.86,13,52.4,998.24
779.6,28.84,37.4,32.8,999.18
0,24.74,20.4,59,988.2
217.29,15.06,19.2,63.6,1006.4
873.84,19.46,42.4,24.2,998.9
349.56,15.74,27.8,56.6,993.86
0,7.18,12.2,88.8,1000.9
467.2,20.54,12.6,39.2,994.4
656.86,20,35.6,40.2,995.04
458.73,17.42,14.2,57.6,998.58
0,16.056,11,49.946,995.29
13.28,14.1,18.2,44,1006.2
1.876,13.88,16.2,69,1005.6
0,11.358,7.7161,90.184,994.26
585.37,14.56,33.8,47,993.98
116.81,27.68,35.8,40.2,988.76
0.8443,21.953,15.313,62.71,991.14
301.27,14.2,9.2,80,1011.8
0,20.4,9.4,56,997.06
0,28.92,15.8,28,994.3
0,21.62,24.8,23.8,988.72
93.818,27.44,48.6,39,989.18
226.87,15.1,8.4,79.8,999.5
3.138,7.6,13,89.8,1001
46.604,11.9,22.6,78,1006
0,27.54,24.2,56.2,989.2
688.73,18.54,23.6,47.6,1004
0,22.06,33.4,26,988.26
0,13.82,11.8,76,1005.3
191.74,21.58,26.8,53.8,992.08
293.34,14.24,34.2,51.8,1001.7
0,17.84,9.4,92.8,997.82
0,13.465,27.177,57.766,1003.1
0,8.2,12.6,89.8,998.9
127.83,12.44,6.8,87.6,1011.6
0,20.74,8,56.6,996.96
6.244,13.58,24,64.2,1002.5
619.39,22.34,20.4,49.2,992.1
0,8.58,8,87.4,1000.7
428.75,14.6,32.4,49,993.92
863.27,35.6,30.2,19.2,995.8
271.2,10.72,14.6,58.6,1007.4
787.27,22.3,18.4,35.6,999.9
0,20.54,40.6,73.6,991.7
0,9.06,13,86.8,1000.4
0,19.08,17,71.2,990.5
65.662,12.32,8.4,81.8,996.5
0,13.04,8,90.6,992.14
363.17,14.88,25.6,62.6,1007.7
0,18.62,12.2,79.6,990.2
264.65,32.86,7,19.2,995.64
0,13.068,11.781,74.384,1001.1
320.2,18.5,11.8,58.6,992.5
0,13.921,11,65.447,1001.1
375.81,23.08,12.2,78.2,997.58
0,9.54,14.6,60.8,1004.7
220.82,20.92,22.8,44.2,996.4
0,14.38,13,77.4,1000
0,27.06,14.6,62.4,988.64
607.55,16.32,22.4,47.2,1006.3
264.24,19.94,11.8,82.4,998
873.99,17.88,10,54.6,999.88
400.9,21.46,40.6,31.6,984.74
0,21.38,22.2,70.2,992.38
0,11.34,15,58.6,1004.9
0,21.1,15.2,27,989.3
112.48,14.12,5.6,70.8,1000.1
0,27.8,20.2,55,989.18
0,12.84,10.6,88,994.2
310.99,14.5,0,78.2,994.94
510.78,19.08,25.6,49,999.28
0,29.12,17.2,26.8,994.3
319.85,18.44,11.4,48,999.6
14.936,13.86,18,68,1005.7
0,11.16,14.2,60.8,1004.8
145.47,20.3,10.4,68.2,997.3
921.39,17.12,38.6,49.2,1008.7
0,10.7,11.8,90.4,1011
0,15.62,9,78.6,995.22
263.48,16.12,0.4,76.8,996.3
0,13.36,13,72.2,1001.5
0,10.6,0,72,1003.4
1.746,6.94,17,81.2,1006.2
321.57,15.46,36.6,55.4,1008.7
0,8.76,10.2,70,1003.6
607.29,17.1,30.8,46.6,994.14
91.854,14.58,14.6,59,993.2
505.19,30.2,40.4,56.6,989.08
0.81382,22.139,15.23,61.854,991.11
0,6.96,16.2,81.6,1005.6
0,17.8,9.6,93,998
0,26.76,31.4,32,992.2
0,12.449,25.084,80.591,995.12
0,21.64,12.6,22.6,989.04
79.296,17.26,29,78.2,1000.8
69.614,9.98,9.8,94.6,994.5
845.74,18.78,8.4,58.6,994.24
0,8.38,12.6,69.6,1004.8
509.91,18.12,28.2,53.2,999.1
1.762,21.56,13.8,72.8,997.6
0,21.24,25.6,25.8,990.1
1002.1,32.12,41.8,23.6,996.28
29.76,23.42,16.6,35.4,1007.7
999.44,17.68,27,36.8,1007.8
0,15.81,15.322,70.925,998.6
0,17.342,12.511,59.77,1005.1
0,10.869,11.405,81.9,999.03
1043.8,29.72,14.6,36.4,997.86
55.054,25.94,29,45,992.8
0.434,20.28,19.4,70.4,991.4
0.454,12.48,13,63.4,1004
0,8.82,12.2,88.2,1000.7
51.178,18.02,45.4,48.8,986.88
371.43,12.46,8,71,1002.3
0,8.08,4.8,85.4,1001.4
235.02,11.76,10.2,78.8,998.2
0.01,21.6,10.6,75.2,993.68
0,13.28,0,73,998.08
802.01,18.98,26.8,56.2,998.8
25.72,13.92,17,67,1005.7
0,21.24,37.6,25.6,985.92
131.12,25.68,9.2,71.6,995.18
1041.7,33,33,25,998.1
9.12,22.08,16.2,39,1007.7
0,11.94,12.6,87.6,999
0,13.37,27.031,57.547,1001.6
991.75,35.56,32.4,19.8,996.48
189.57,16.94,39.6,90.8,982.62
8.352,23.04,10.2,60.2,993.26
1036.3,19.96,27.4,35.6,994.7
5.522,14.42,19,67.8,1005.1
1029.6,16.86,26.4,48.4,1006.4
305.53,15.56,8.6,78.4,999.54
151.55,16.02,13.4,72.6,999.72
0,21.34,12.6,73.6,997.8
0,16.3,10.2,76.2,991.46
0,12.22,0,76.4,998.5
0.95098,21.303,15.605,65.706,991.22
839,23.2,6.6,62.2,987.3
0,12.787,26.134,56.2,992.02
0.224,21.56,37.6,24,985.94
488.49,15.78,17.2,62.4,997.38
0,20.7,15.6,96.4,986.8
140.64,26.16,42.4,36.4,992.92
0,11.74,9.4,89.8,994
347.67,16.76,25,51.4,1002.5
1151.6,16.64,18.2,35.4,1008.9
46.976,11.04,15.6,63.8,991.82
96.224,22.56,11,96,988.5
0,27.4,30.6,29.8,992.84
0,29.52,23,47.6,989.1
0,11.952,21.868,82.344,998.89
0,8.7,15,89,999.08
0,21.6,16,29,992.84
75.874,14.48,8.8,71.4,1000.1
972.8,16.9,12.2,51.6,998.66
43.708,18.3,12.2,88.8,997.1
67.84,11.28,13,79.2,1000.2
94.36,19.42,12.2,80,997.2
418.79,18.28,25.2,46.2,999.6
0,11.9,10.6,87.2,997.72
661.53,19.56,26.6,41.8,1003.3
236.54,16.96,24.2,51,1000.2
1.776,23.3,22.4,83.8,994.06
0,12.36,8.8,90,1000.7
349.36,23.06,19.4,57.4,987.06
6.046,23.48,21.2,84.4,994.22
561.82,23.6,20,51,990.5
59.2,13.2,9.2,75.6,996.56
202.35,11.96,26.8,59,1001.8
1081.1,21.38,19.4,42.2,997.8
20.366,22.9,16.2,38.8,1007.7
0,12.22,11.4,73.4,1007.1
0,7.5,11,76.4,1002.8
984.8,33.86,34.4,17.8,996.16
84.734,25.56,40.6,37,992.52
0,7,8,89.2,1001
541.21,16.22,8.2,61.8,997.42
201.37,25.66,25.6,30,1007.3
0,14.94,15,76.8,1002.9
962.21,31.62,34.6,27.4,998.56
0,27.82,19.2,56.2,989.1
34.418,18.32,10.2,89.8,997.3
0,21.26,34.6,27.6,985.7
0,14.18,24.2,72.6,1006.1
340.6,17.36,16.4,65.8,999.9
210.53,11.86,13,74.8,998.2
0,14.66,19.4,72.4,1000.7
613.59,22.56,31.2,54.6,995.44
0,13.26,12.6,88.4,1001.8
39.824,14.58,22.4,41.2,1006.1
0,12.52,11.8,86.8,993.9
88.886,16.48,20.6,85.6,1001.1
0,26.6,26,32.8,993.3
47.348,18.52,10.6,88.2,997.5
662.33,27.58,42.2,35.4,999.2
0,15.42,8,77,995.4
0,10.56,9.4,79,998.76
0,13.459,22.459,84.476,1002.9
840.99,17.14,22.2,40,1007.2
0,8.58,14.6,88.8,999
213.86,15.02,8,76.4,996.3
247.9,23.54,14.2,94.2,988.06
0,14.67,11.251,79.474,998.6
131.98,25.4,12.2,68.8,995
113.96,9.18,5.6,85.4,1001.7
0,22.4,25.6,20.2,989.6
0,10.88,11,89.8,997.64
8.218,18.12,9.4,90.8,997.8
326.53,18.32,22.2,52.4,998.16
665.36,18.62,8.2,60.6,1011.7
450.65,17.04,30.2,51.4,1001.7
0,10.56,6.2,78.8,1001.3
0,6.14,17.8,82.4,1001.7
107.13,19.58,25.6,64.6,999.42
871.06,18.96,42,48.6,997.12
0,17.98,13.4,91.8,998.6
63.892,27.76,41,41.4,988.5
108.8,29.74,31.6,66.8,986.86
96.83,11.44,7.6,94.4,994.9
325.09,26.2,24.8,28.8,1007.3
12.754,23.86,13.4,96.6,987.8
1093.3,18.12,29.6,44.4,1003.7
50.326,15.26,28.4,64,1005
0,12.86,19.6,37.6,1003.2
0,14.26,19.8,70.4,1005.5
0,10.46,14.6,86.6,997.14
539.22,19.02,29.2,43,1003.3
0,13.6,9.6,69,997.6
1164.8,17.54,19.8,45.8,1006.2
357.9,15.58,17.2,62.8,1006.5
1052.3,22.02,9.2,51.8,993.32
555.85,17.38,33.6,45,1009.5
25.762,26.52,30.4,58,988.4
263.66,11,8.8,76.4,1001.9
0,22.66,49.2,20.8,985.32
0,14.4,6.2,95.2,998.32
733.64,22.26,13,54.8,1000.2
0,16.88,17.2,77,992.1
980.41,17.92,8.6,46,1002
1023.6,30.82,19.8,29,998.02
896.45,17.96,21.2,56.6,994.9
0,23.02,16.8,93.2,986.68
7.016,16.2,9.4,74,991.5
433.83,33.44,17.4,16.2,995.46
0,11.38,11,90.8,994.12
134.96,15.28,31.4,29.4,1002.1
0,17.82,15,92.8,998.6
0.732,16.18,14.6,74,991.42
0,16.161,16.574,68.294,998.6
345.72,19.86,40.4,37,986.28
0,15.752,15.113,71.363,998.6
0,21.5,37,67,990.58
23.15,24.02,31.2,97.2,988.92
0,16.3,7.4,76.6,990.92
461.62,22.62,15.6,46,999.2
0,10.6,8.2,71,1003.3
218.92,24.5,15.8,74.6,997.14
1092.9,20.04,20.2,52,1005
943.33,17.32,24.8,37.8,1008.1
324.11,17.78,29.2,74.4,983.8
0,12.14,9.4,90.4,1000.6
708.58,28.04,40.4,35,999.2
857.22,20.96,20,46.8,998.08
791.68,16.1,29.6,45.2,1004.8
742.47,24,20.2,50,990.9
0,12.868,26.259,56.388,993.36
0,14.48,14.2,79.2,1003
0,12.9,15,83.8,1000.1
631.37,16.6,39,51.6,1009.4
0,17.7,9,92.2,998.38
0,12.378,24.624,80.841,995.66
1.652,15.36,31.4,91.6,993
61.958,10.9,10.6,80,1000.4
680.48,28.04,20.2,39.4,996.2
0,30.12,20.6,45.6,987.44
0,14.4,14.6,74,1000.2
0,26.88,14.6,63.4,988.6
0,20.74,50.6,72.6,991.38
0,14.4,17.2,74,1000.1
0,12.7,11.8,91.2,1002.3
0,12.46,16.2,50.6,1005.7
119.15,19,8,83,997.3
1088.2,20.08,10,47,997.78
400.1,18.18,27.6,46.2,1003.2
0,19.44,17.4,36,991.7
0,11.278,17.505,84.724,1004
503.16,20.58,7.6,54.8,995.92
763.94,34.2,42,28.4,985.68
0,14.68,0,95.4,998.9
243.22,13.98,1.8,81.2,996.4
151.22,18.84,9.4,86,998.22
1108.8,17.28,24,33.2,1008.5
0,5.7,17.6,83,1001.8
0,16.102,16.365,68.733,998.6
444,16.04,21.8,54.8,1002.1
23.176,27.44,41.4,43,988.12
0.75286,22.511,15.063,60.142,991.07
218.54,15.24,17.4,64,1006.5
1054.9,32.4,34,51.8,988.38
0,13.86,19,73,1005.8
0,11.2,11,90.8,994.22
1005.6,23.76,26,46.6,991.5
1060.7,22.22,27.8,24.2,994.76
8.814,8.78,11,89.8,998.46
774.92,16.52,13,59.4,1006.4
794.03,15.28,23.4,45.4,1004.9
1001.2,19.92,10.6,37.2,1000.6
20.36,34.42,20,34.2,986.22
335.69,18.56,22.2,61.6,1002.5
0,20.22,38,77.2,991.12
0,18.62,14.2,74.2,990.7
0,21.6,32.8,66.8,990.94
1045.3,20.96,9.6,35.4,1000.2
161.58,15.12,25.2,56,1006.1
466.58,20.02,17.2,58,999.5
283.58,12.72,24.4,58.6,992.9
389.94,17.88,22,54.6,1003.6
753.73,17.04,27.8,41.6,1006.9
1045.1,20.66,20,51.2,1004
118.12,21.06,20.8,62.6,992.58
513.35,13.68,19.6,63,998.72
0,23.94,27.8,94.2,987.38
531.5,18.36,29.2,54.8,1003.6
0,21.68,31.2,66.2,991
0,16.2,15,74.8,991.1
1119,17.64,35.4,43.8,1009.6
143.34,23.04,21.4,58.8,996.38
0,17.82,10.6,93,997.94
0,12.2,12.6,69,1003.2
73.432,24.26,12.2,86.2,994.78
0,14.06,14.6,71.6,1005.4
805.71,25.9,28.4,43.2,999.7
94.078,22.52,16.8,96.4,987.56
3.054,26.42,28.4,61,988.48
0,18.24,9,67.8,997.52
0,10.32,4.8,80.6,1001.4
533.93,15.76,22.4,37.6,1009
960.74,19.1,26,46.8,1004
0,20.66,9.4,96.8,986.34
394.86,26.74,26.4,28,1007.1
0,12.059,22.557,81.969,998.08
349.08,36.18,39.2,31,984.4
854.39,18.74,34.2,38.6,993.86
0,11.464,7.6326,89.944,994.25
130.46,15.88,42,61.8,987.92
0,11.757,20.605,83.033,1000.4
0,13.4,12.6,87.6,1001.7
1208.3,14.82,30.2,64.8,994.6
0,13.32,13,87.8,1001.8
553.91,19.36,27,57.2,1002.8
581.44,18.32,26.8,51.8,1004.1
975.85,20.08,34.4,37.4,997.34
155.12,15.4,23.6,39.8,1006.2
145.17,19.26,15.8,42.8,994.94
116.98,17.88,0,88.2,997.7
741.55,17.8,13,49.8,998
1038.8,32.28,42,26.2,996.04
0,11.991,7.215,88.743,994.2
107.17,21.88,21.2,64.2,987.92
72.916,33.2,20.6,20,994.04
856.41,17.78,15.6,55.8,1005.9
918.39,20.5,11.6,51.4,992.6
0,8.44,13.4,69,1004.8
790.7,25.76,24.2,44.4,999.76
0.012,18.28,27.2,54.6,986.06
172.41,22.76,20.2,47.4,992.82
962.32,18.1,32.8,37.4,1009.5
0,22.04,33.8,26.4,987.28
511.37,16.68,27,52.8,1001.7
725.59,18.86,45,18.8,999.36
0,23.18,17.4,93.4,986.8
6.176,21.5,13.8,42.6,1007.8
620.68,23.22,29,52.6,995.52
637.26,24.02,27,53,986.4
0,20.48,15.8,26.4,990.04
0.552,21.96,34.2,22.6,985.66
0,22.78,13,94,986.8
179.27,22.3,4.4,76.6,997.66
0,13.52,8.6,69.8,997.78
817.8,17.36,16.2,56.6,1006.1
0,21.34,32.4,68.6,990.2
275.9,15.02,10.2,68.2,1000.5
408.43,21.86,17.6,53,990.98
0,20,11,55,997.3
0,21.96,34.6,25.6,989.18
259.57,36,39.2,30.4,984.02
0,21.54,24,24.6,990.06
5.078,18.58,16.8,77.8,991.58
0,12.66,13.4,70.4,1007.1
0,7.48,11,77,1002.6
871.51,19.42,27,45.4,1004
0,16.365,17.305,66.76,998.6
168.36,14.6,21.6,76,994.56
109.38,20.46,16.6,50,999.28
0,13.598,23.044,85.718,1002.8
0,12.44,13.4,71.6,1007.1
209.94,17.78,21.6,66,1002.6
0,20.42,47.2,74.8,991.42
775.47,16.84,17.6,57.8,1006.3
170.34,15.58,39.2,28.6,1001.6
312.94,19.96,16,58.4,999.5
0,14.28,19.2,67,998.7
1107,17.62,25.2,42,1003.9
681,19.4,36.2,40,1001.3
0,21.56,10.2,90.6,990.38
0,9.14,9,67.2,1004.1
0,8.98,11,86,996.8
0,17.8,8.6,93.2,997.42
0,27.16,17,61.6,988.8
0,14,17.6,68.2,998.8
0,8.92,13,64,1004.6
365.25,16.16,33.4,51.8,1009.5
1055.1,26.46,25.4,33.6,1009.2
534.24,26.64,23.4,48.8,995.3
251.67,14.2,24.4,65.8,1007.4
0,17.9,12.2,93.6,998.6
0,12.84,11.4,69.6,1007
77.214,19.38,26,65.4,999.52
1170.4,19.54,39,37.8,997.38
169.4,35.98,23.4,31,985.28
229.07,20.92,23.6,66.8,996.6
844.88,27.62,27.2,26.2,1007.9
0,20.82,13,32.8,992.8
0,14.904,12.086,77.72,998.6
534.09,15.88,23.2,54.4,1002.1
524.45,35.88,27.4,17.4,994.3
7.294,19.84,17,74,988.76
174.41,14.62,16.2,65.8,1006.2
1091.6,20.18,17.8,52.2,1004.8
291.29,13.32,30,49.2,1004.5
56.4,11.4,10.6,65,992.6
929.42,27.24,27,18.6,996.62
246.46,14.96,12.6,65,997.1
206.85,28,29.8,60.2,989.26
34.606,15.12,15.4,91.8,992.4
0,21.28,12.2,90.2,989.56
578.58,16.44,8.4,60.6,997.36
0,12.7,16.4,66.6,1003.1
0,14.08,11,85.8,992.42
32.358,27.34,37.4,42.6,989.32
0.532,12.7,30.6,80.6,991.5
0,11.26,17.39,84.787,1004.1
224.57,15.64,25.6,39,1006.4
0,11.56,1.6,79.4,998.32
970.4,22.08,16.8,34.8,996.82
725.36,17.62,27.2,46,1005.1
0,13.5,15,65.4,1001.6
412.86,23.2,16.4,71.6,997
0,13.3,11,68,1006.7
0,13.38,14.6,68,1006.7
699.01,21.02,17.8,38.8,994.34
192.59,17.36,11,67,992.1
514.83,19.44,9.2,57,996.46
0,21.56,18,70,993.26
0,10.4,15.8,57.8,1004.5
0,23.98,21.8,91.8,987.46
0,13.88,15.8,72.2,998.9
188.7,18.54,7.6,85,998.04
129.98,25.78,11,67.6,995.2
14.28,14.86,18.6,94.8,992.02
671.21,27.88,43.8,17.4,995.08
258.31,16,30.2,54.6,994.24
137.88,14.42,0,84.8,999.34
7.618,13.58,30.4,34.2,1003
947.32,16.66,11,51.6,998.74
0,12.68,26.576,79.777,993.37
0,11.16,17,77.2,998.66
218.59,23.46,14.6,95,987.92
444.62,18.54,11,58,992.46
0,29.12,18.2,26.8,994.3
0,8.54,3.4,82.2,1001.5
0,17.08,9.4,91.8,997
645.48,18.56,26.4,54.2,999.06
19.886,25.46,23.4,20.8,992.68
212.11,13.6,9,82,1011.7
0,17.213,20.332,60.403,998.6
0,11.668,20.031,83.347,1001
229.07,18.82,2.8,85.4,998.2
816.9,15.56,24.6,44.8,1005
25.976,23.68,18.4,89.4,994.32
385.72,15.1,27.6,60,1007.8
733.87,27.44,31.4,26.8,1007.5
977.1,29.44,24.2,32.4,998.66
0,11.42,5.6,77.6,1002.1
0,22,40.4,25.4,986.3
0,12.485,25.313,80.466,994.85
656.27,19.02,11.8,63.4,1000.7
110.1,26.72,45.4,42,988.64
0,12.8,8.8,74.4,1001.8
89.374,8.98,11,88,1001.4
959.37,19.48,6.8,37.2,1000.9
888.37,20.32,27.2,55,1003.5
171.9,23.56,14.2,88.8,987.94
1.026,21.82,39.2,23.4,985.86
1179.4,16.92,26.2,42.6,994.1
1020.4,20.04,16.8,43.2,998.02
0,14.46,2,96.2,998.84
0,18.1,8.8,91,998.04
0.7681,22.418,15.104,60.57,991.08
274.31,16.02,35,54.2,1010.6
936.77,28.66,24.6,35.2,998.96
0,21.88,24,25.2,990.34
773.47,22.2,49.6,34.2,984.1
902.57,27.5,17.6,42.2,985.66
0,12.698,26.691,79.714,993.24
0,10.879,11,87.524,1009.5
208.94,23.04,15,95.6,987.96
1062.2,22.22,10.4,49.2,993
134.55,11.82,16,60.6,992.2
0,22.88,18.6,82,993.44
407.3,13.2,16,67,998.64
189.53,22.1,11.4,94.2,987.4
0,18.36,16.2,79.4,991.3
0,19.94,17.2,72.8,991.52
935.42,28.1,25.2,27.8,1008.2
0,17.4,10.2,90,997.26
218.28,12.64,32.6,55.2,992.9
399.22,14.86,22.6,51.6,1006.2
0,17.36,9,90.2,997.16
1003.6,23.94,14.6,39.6,1010.7
0,12.94,15.4,48,1005.5
589.06,18.54,25.4,53.2,998.1
198.72,16.28,16.8,64.8,998.2
0,10.3,4.4,81,1001.7
288.52,29.22,21.4,34.8,995.1
897.16,27.2,26.4,18,996.3
441.8,19.64,34.6,81.2,982.8
903.95,17.2,40.4,48.8,1008.7
740.38,23.28,20,47.8,990.98
92,15.66,26.6,70.4,999.54
48.34,18.02,19.4,37.8,993.62
1080.7,22.74,46.6,26.8,984.52
0,13.02,10.2,72.2,999
0,11.9,0,78,998.28
0,12.822,27.495,79.276,992.29
0,12.04,12.2,87.2,999.08
472.39,16.22,22.4,70.8,994.7
0,13.5,15.4,87,1001.3
27.358,27.32,38.6,43.8,989.44
0,13.98,16.8,68.2,1005.3
18.222,15.78,19.8,63.8,996.18
0,6.42,17.4,81.4,1001.9
64.882,14.44,11.8,69.8,1000.2
0,27.68,17.4,56.6,989.04
297.35,18.48,23.2,53,998.12
0,22.86,13,81.6,992.88
258.74,31.84,22.6,55,987.12
0,20.4,3.6,99,986.2
631.16,18.46,14.2,58,992.7
0,9.22,9,72.4,1004.1
140.87,22.74,17.4,96.6,987.52
241.46,21.8,8,58.6,996.24
0,21.7,34.6,65,990.52
233.05,17.72,14.2,60.4,992.32
145.89,9.88,15.8,82.6,997.66
0,10.991,11.426,81.482,999.14
946.31,33.88,32,17.4,996.04
0,17.7,10.6,88,998.9
0,12.1,11.8,87,998.8
0,14.12,20,71.6,1005.8
967.22,17.58,4.4,56,999.88
539.88,28.86,47.6,22.8,993.98
0,12.94,6.4635,86.582,994.11
75.8,14.1,16.8,76,996.8
0,7.36,7.2,87.6,1000.8
940.65,16.46,17.2,37.6,1009.1
1.75,16.08,13,70,992.76
354.71,14.74,9,77.8,1011.8
55.648,35.48,22.8,31.6,985.52
0,11.54,11.8,91,994.24
0,12.14,15,52.6,1005.2
8.918,14.62,18.6,75.8,999.32
0,12.46,15,85.8,999.6
155.85,16.46,24.6,68,997.56
0,14.3,10.2,72,997.58
0,12.518,6.7975,87.543,994.15
0.436,7.18,17.8,80.4,1006.1
389.66,20.2,19,57.6,999.48
0,13.12,17,65.8,1006.5
0,12.733,26.921,79.589,992.97
1094.6,18.12,27.6,39.6,1004.2
0,27.2,17.6,61.2,989
41.484,13.86,28.8,93.6,993.66
555.35,14.08,29,49.8,1004.9
0,13.411,27.094,57.641,1002.3
0,28.74,26,27.6,993.8
1077.4,23.44,20.2,46.4,992.24
1153,23.82,23.8,46.8,991.5
